,average_stars,compliment_cool,compliment_cute,compliment_funny,compliment_hot,compliment_list,compliment_more,compliment_note,compliment_photos,compliment_plain,compliment_profile,compliment_writer,cool,elite,fans,funny,name,review_count,useful,user_id,yelping_since
2835,1.88,0,0,0,1,0,0,1,0,5,0,0,12,,1,39,Vicious,93,90,79c47f60997c5c5264debf6c35e4a44e,2016-02-09 19:01:45
2836,2.54,0,0,0,1,0,0,1,0,0,0,2,6,,1,11,Yvonne,28,39,b88f0db3d88e518cd07eb92ac28ed811,2014-01-10 12:53:27
2837,3.15,0,0,0,0,0,0,3,0,0,0,1,22,,0,11,Boonie,38,40,a21f747d4db49039d0585acc54b34736,2011-01-04 20:37:45
2838,4.06,0,0,0,0,0,0,1,0,1,0,0,37,,1,31,Erica,58,75,5f413834018bec23b5ffee57716e2d37,2013-09-06 16:48:28
2839,4.09,0,0,0,0,0,0,0,0,1,0,0,6,,0,3,BARRY,41,31,e5f0efaf4fb5c52cd5c19085c090df1b,2011-08-07 18:09:31
2840,3.48,0,0,0,0,0,0,3,1,0,0,1,7,,1,10,Dave,49,38,de75ebd3b4f5f49f3ca10abef1c9dcd2,2011-02-06 00:14:43
2841,2.69,0,0,0,0,0,0,0,0,0,0,0,6,,0,23,Adrienne,28,43,4082c82618f922bc6d9d2d8fc0ce4322,2013-09-11 16:15:23
2842,3.83,2,0,2,0,0,0,0,0,0,0,1,12,,4,5,Carmen,232,46,94045dbd977b1e7663d31d5ee9465beb,2010-10-15 20:25:39
2843,3.96,0,0,0,0,0,0,0,0,0,0,1,2,,0,8,Charly,24,43,fe5c97b03c6e5e1b719575c36367a03c,2011-08-16 18:05:18
2844,1.45,0,0,0,0,0,0,0,0,0,0,0,0,,0,12,Local,39,8,fdb70653c3774857cb39b9dfe48b80cd,2014-04-17 04:23:20
2845,3.19,0,0,0,0,0,0,1,0,1,1,2,10,,4,6,T,48,24,c424edf19b3dbbf32ba9709a604d2c20,2012-07-27 15:56:12
2846,4.2,0,0,0,0,0,0,0,0,0,0,0,3,,0,2,Alice,19,6,8ff92d5f3d61921e59202397f1cbe8da,2013-10-21 20:16:39
2847,3.0,1,0,1,0,0,0,1,0,0,0,0,10,,0,22,Kurt,42,35,a7e5f7150913b7ff001ce56d5b0e66e9,2013-11-08 23:26:43
2848,1.25,0,0,0,0,0,0,2,0,3,0,0,0,,1,18,Koko,23,26,00d676098a6f3e7da51fe02f3b19927c,2010-12-29 10:20:44
2849,3.09,1,0,1,0,0,0,2,2,0,0,3,11,,5,14,David,151,82,f2bd699aa627801f24bfe84ae3a9208c,2015-01-08 13:03:08
2850,3.58,0,0,0,0,0,0,1,0,0,0,0,33,,1,37,David,114,196,59adf7f5e77b3683660cf55a0a61bd3e,2009-04-04 08:09:04
2851,4.35,0,0,0,0,0,0,0,0,0,0,0,6,,0,2,Edward,23,12,587eef93f2b31e0b5b11fd3070956c06,2009-01-29 05:55:45
2852,3.64,0,0,0,0,0,0,0,0,0,0,0,18,,1,5,Jaynelle,40,37,3efcc487399cd66ee3fe850d83751184,2015-08-22 00:52:46
2853,3.63,0,0,0,0,1,0,0,0,1,0,0,10,,0,11,Sra,41,75,a63893f481b88a2c3d537058734a5bdd,2014-10-02 17:28:10
2854,4.9,0,0,0,0,0,0,0,1,0,0,0,6,,0,2,Erik,43,51,3db325476ea3c4fbe834354f60ee2546,2012-12-29 22:25:44
2855,3.38,0,0,0,0,0,0,0,0,0,0,0,20,,0,24,Chloe,37,51,20613d9c13c31dea0ed903f34ddb12a8,2016-02-14 16:30:28
2856,3.61,0,0,0,0,0,0,0,0,0,0,0,8,,0,6,Ed,46,19,452a9e9e984c0fbc3f0a4d7275262ab0,2013-11-23 20:26:07
2857,3.84,0,0,0,0,0,0,1,0,1,0,1,35,,1,30,Ben,88,103,0bb85090bf951f399a7f8fcdc808ded4,2012-07-28 02:28:38
2858,4.16,0,0,0,0,0,0,0,0,0,0,0,5,,1,8,Peter,23,22,37ed8fb1e8e6ee7bf90d28d0cb11094f,2013-08-21 18:07:16
2859,2.61,1,0,1,0,0,0,2,0,1,0,1,16,,5,39,D. R.,30,174,24135114fe2623acf49988f054a8ea3c,2013-04-01 16:16:33
2860,3.8200000000000003,0,0,0,0,0,0,0,0,1,0,1,0,2018,0,2,Breanna,38,3,038ca9ff4c3f0fbcd2e3ceadb69ec259,2017-02-22 03:49:50
2861,3.74,0,0,0,0,0,0,0,0,0,0,0,14,,2,14,Smith,37,28,7f9af938e23b91399051e04eb0510457,2012-08-26 09:12:25
2862,3.7,0,0,0,0,0,0,1,0,0,0,0,5,,2,6,Tommy,44,10,dc762b583b4e9d96cdb9d5821a96d42d,2015-08-23 22:02:34
2863,2.49,0,0,0,0,0,0,2,0,2,0,0,7,,0,26,Richard,34,44,2c89f3ae4bba17a6241044ea1d96e2ff,2011-09-08 07:14:33
2864,3.8,2,0,2,0,0,0,4,0,0,0,2,12,2018,5,5,Arlan,253,22,14208834ca79e384c9198e0ef89ce5fc,2017-10-17 20:47:30
2865,3.71,0,0,0,0,0,0,0,0,1,0,0,2,,0,1,Mike,35,12,3c0e7a9fd1adcbb866a3eeb0105ba733,2013-10-08 03:25:44
2866,3.9699999999999998,0,0,0,1,0,0,0,0,0,0,0,1,,0,0,Hallie,29,7,6189d0c71e437bf429ea71835729643b,2017-09-01 01:16:34
2867,4.03,1,0,1,0,0,1,0,0,1,0,0,7,,1,8,Dina,33,49,57461c0546d82058b49b1f9cb386e6c9,2009-08-03 19:09:59
2868,3.81,0,0,0,0,0,0,1,0,0,0,0,28,,0,2,Summer,88,53,15e7104345ba4855499a0ad3ebcc8ed9,2015-04-05 23:24:00
2869,3.65,0,0,0,0,0,0,0,0,1,0,0,5,,0,2,Ella,23,37,8f658d5135389023274207ceeb4bd24c,2014-10-13 01:40:39
2870,3.73,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,Kelly,26,5,a32c2b9e03653d431e4d962448b06d65,2017-07-09 16:35:34
2871,4.32,3,0,3,1,0,0,3,0,0,0,0,17,,1,3,Ed,78,55,a0d7447204bf01222ceb85f6be9cd8bc,2011-07-04 02:58:02
2872,3.9,0,0,0,0,0,1,0,0,0,0,1,11,,0,16,Bobby,78,36,de6ea3b49426cb35004bf36b7349c4ce,2008-09-23 22:21:08
2873,4.0,0,0,0,0,0,1,1,0,0,0,0,15,,0,7,Shao,54,71,1bbe4062aece3ec5e238857e6081e470,2011-01-30 15:16:31
2874,4.33,0,0,0,0,0,0,0,0,2,0,0,19,,1,10,Amy,35,63,021e847d134ca4b7a8ea66ab8f53019f,2013-12-09 07:55:14
2875,4.55,1,0,1,0,0,0,0,0,1,0,0,20,2018,4,7,Jeffrey,259,100,7118d224dec80c3d6be24f61e0102004,2017-05-27 17:21:24
2876,4.44,0,0,0,0,0,0,0,0,2,0,0,2,,0,3,Jason,25,12,0efbe73cffcf22ebaacdcd3f5ebbc209,2014-11-20 21:29:18
2877,3.45,0,0,0,0,0,0,0,0,0,0,0,1,,0,1,Dave,37,6,264e2f1ce3eb99c5add67672e9d3b394,2017-04-20 21:43:13
2878,3.75,2,0,2,2,0,0,0,0,1,0,0,16,"2017,2018",0,10,Matthew,89,37,17de977f87fb05a35783ccd8ccc04b18,2016-04-06 23:18:33
2879,3.41,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,Mike,37,1,e2fe832a8ee064162199fa0ce6f8444d,2017-03-06 18:20:06
2880,3.7800000000000002,17,0,17,13,0,0,12,36,35,0,5,48,,10,28,Bill,56,148,3ca94c16a57dc9f3b25ec0ecc506ef2d,2016-07-05 20:31:48
2881,3.32,0,0,0,0,0,0,0,1,0,0,1,6,2018,3,9,Zaid,109,69,d7f4bf213fcb5213423f407a5398215e,2018-01-06 20:53:23
2882,3.4,0,0,0,0,0,0,0,0,0,0,0,1,,0,4,Dave,41,21,d9a1f89e231c93e1d2b8cca8b98134a4,2013-05-25 19:10:16
2883,3.91,2,0,2,1,0,0,0,0,1,0,0,10,,1,9,Andrea,32,21,4bb8625be092dac60bfe401635e0ca40,2008-11-18 17:27:17
2884,4.64,0,0,0,0,0,0,0,1,1,0,3,34,2018,0,29,Pauline,98,51,78afdfcc3a0142e8a9bcd57be12e5513,2014-01-22 12:45:42
2885,3.4,0,0,0,0,0,0,0,0,0,0,0,4,,1,10,Laura,39,27,34f839401008d8e8f708268f955c9f2e,2011-02-09 23:32:00
2886,4.52,1,0,1,0,0,0,1,0,2,0,3,13,,2,9,debi,17,33,f7abe4543da200a7e9805670192def22,2007-09-05 01:58:53
2887,4.0,0,0,0,0,0,0,0,0,2,0,0,4,,1,16,Ever,47,58,044e9c142786194fc6ba085df03ef20a,2011-03-24 20:48:43
2888,3.86,1,0,1,0,0,0,0,0,0,0,0,14,,0,7,Kelcey,35,45,0fa032523e3f40302a907e6bbe054435,2013-04-16 20:43:43
2889,3.68,1,0,1,0,0,1,1,0,2,0,4,17,2018,2,17,Pamela,36,28,c4ab76e7543f8e61385b3ab8d6fe4457,2016-02-16 16:12:31
2890,3.34,3,0,3,0,0,2,4,0,3,0,0,39,"2016,2017,2018",2,55,Billybob J.,81,149,80cd838f7c1fa1afcffeab024d9bca49,2015-05-23 14:29:27
2891,3.9,0,0,0,1,0,0,1,0,1,0,0,7,,1,4,Kyle,44,35,8090dbea39aac26ef5e488ed4206118f,2014-02-14 01:36:58
2892,4.79,0,0,0,0,0,0,1,0,0,0,0,2,,1,1,Lindsey,57,25,eacee13d392b987c4895b5ec02b94d9f,2014-09-26 16:13:43
2893,4.12,3,0,3,0,0,1,0,1,1,0,0,12,,1,7,Adina,45,38,a4634929b5b1296c2bed63cde0e83e28,2013-07-26 14:50:21
2894,2.17,0,0,0,0,0,2,0,0,1,0,0,14,,2,18,Jane,54,66,327312da234823623eba4ae27fb4ba7a,2010-08-09 17:25:38
2895,4.44,0,0,0,0,0,0,1,0,1,0,0,3,,0,0,Bill,102,25,d2cbf6c022c5200f46c0aac8ed2e926e,2013-05-08 16:56:13
2896,3.37,0,0,0,0,0,0,1,0,4,0,0,7,,2,13,Maria,117,62,5591f668fc4a83274102507920492063,2013-04-09 21:33:17
2897,3.12,0,0,0,0,0,1,0,0,0,0,0,4,,0,7,Greg,32,41,250d4267f7d83e97c7684b1dec00811c,2009-05-10 13:24:41
2898,3.52,0,0,0,2,0,0,2,0,5,0,0,7,,1,10,Angi,42,53,4893a6629bbf37921c40374a2fef1adf,2015-09-06 23:55:07
2899,2.7,0,0,0,0,0,0,0,0,2,0,0,2,,0,3,Katie,26,18,3d819e1f83c09843b984703cd395ba86,2012-07-04 06:36:40
2900,3.84,0,0,0,0,0,0,1,0,1,0,0,15,,0,17,Carrera,44,149,8b92c73d64f00163a0961d3f1179b664,2013-01-11 01:21:55
2901,2.9,0,0,0,0,0,0,0,0,0,0,0,2,,0,7,Brian,45,21,205ce4daac761637f55badd1396b464d,2014-10-30 20:36:10
2902,3.44,0,0,0,0,0,0,0,0,0,0,0,1,,0,1,Chris,36,21,36744d62ba3afad10330c7629165ed72,2013-11-23 23:28:59
2903,2.46,0,0,0,0,0,0,1,0,1,0,1,5,,0,10,I. M.,25,30,8ea3a22788afe7044e27dd41a9c986f7,2012-03-24 05:32:09
2904,3.27,0,0,0,0,0,0,0,0,1,0,0,4,,1,8,Robin,36,55,c9695d3006d14ec14c896ea9e03b8491,2013-03-19 19:05:25
2905,3.81,0,0,0,0,0,0,1,0,0,0,0,3,,0,0,Derek,31,11,a85c91288f195233a100b05642107bb1,2010-07-24 02:43:56
2906,3.8,0,0,0,0,0,0,1,0,2,0,1,5,,0,5,Leilani,38,22,8b78485abaa9fd69e05e338b527b12f3,2013-04-14 18:44:14
2907,4.04,3,0,3,0,0,2,1,0,2,0,1,33,2018,4,22,Kelsey,100,66,7efa5c7d786d8320fb7c47f0c8ec36ac,2014-10-31 19:11:21
2908,3.73,1,0,1,0,0,1,0,0,0,0,0,16,,0,9,Barbara,21,57,a277f237152cd6029ded3cc3af0ec84d,2008-07-13 02:00:19
2909,4.19,0,0,0,0,0,0,0,0,0,0,1,16,,0,8,mara,58,59,edd24dd9dca96ee5215fbdbbed01b8e6,2010-09-27 23:35:54
2910,4.18,0,0,0,0,0,0,1,0,1,0,0,10,2018,6,6,Ray,37,26,6e5a162908b4bd6d13cbda38725331a1,2007-09-17 05:31:58
2911,3.68,0,0,0,0,0,0,1,0,3,0,0,4,,1,1,Becky,32,16,8678a7895c5e35fb11cfe4ba60dcd51e,2015-11-24 01:03:31
2912,2.4,0,0,0,0,0,0,0,0,0,0,0,6,,1,9,John,24,65,db4ed2d6c58fe376c3466d9ab3cab426,2011-09-18 19:19:22
2913,4.76,0,0,0,0,0,0,0,0,0,0,0,10,,1,3,Becky,28,17,840375109e5dd0bdff3ff69217dfcbb5,2015-03-16 01:07:28
2914,4.09,0,0,0,0,0,0,1,0,0,0,0,6,,0,9,Gary,67,17,8a4f5f75c16b1359cc554dfa84d3f2cb,2012-09-21 00:05:19
2915,4.15,0,0,0,0,0,0,0,0,0,0,0,7,,1,14,Phil,32,59,9a2a5b32cea230c335a3696f481ca9d3,2010-07-27 17:18:44
2916,4.46,0,0,0,0,0,0,3,1,0,0,2,46,2018,10,28,Josh,487,105,d9f2741f44cd9f66cc969e7f71839eff,2016-08-06 20:57:19
2917,3.05,1,0,1,0,0,1,1,0,2,0,2,18,,2,14,Joe,43,74,597f33da42ede3fdcb0c4ab466a8ea44,2011-02-08 00:57:41
2918,3.2800000000000002,0,0,0,0,0,0,0,0,0,0,0,4,,0,1,Lisa,25,13,593c651cd534bed10f689a1d80be9393,2012-12-28 14:29:33
2919,3.92,0,0,0,0,0,1,1,2,0,0,0,16,,2,6,J,23,29,c8e866c0ad2a3d5da381d9307afa801f,2007-09-09 02:52:39
2920,2.91,3,0,3,0,0,1,9,0,11,0,1,46,,5,138,Matt,218,226,e041da1cd6634bb8a6ea474ede2baca0,2012-03-05 00:52:50
2921,2.19,1,0,1,0,0,0,2,0,0,0,0,5,,0,17,Daniel,39,24,4e7ed2410d59679c90e26680b1f018c4,2014-04-15 13:47:53
2922,4.1,2,0,2,0,0,2,2,1,1,0,0,23,2018,3,3,Eric,71,66,2763e2f0eb90c3e3675f57b62ee81d57,2017-12-02 16:29:59
2923,3.5,0,0,0,0,0,0,0,1,0,0,0,6,,2,3,Jesabel,42,8,3aed0c94cd839b7aaa096b3f1ece5599,2015-08-30 20:21:08
2924,4.79,0,0,0,0,0,0,0,0,0,0,0,1,,1,1,Steve,39,7,163d59726837c86c04d5c0c5eb2a1f84,2012-09-12 20:43:40
2925,2.88,0,0,0,1,0,0,3,0,5,0,2,27,,2,66,Eric,176,331,5684ffaa8ed6198209558c73bd0c94dd,2010-07-09 00:17:47
2926,4.62,1,0,1,0,0,2,0,4,3,0,4,52,2018,3,29,Breanna,63,93,edc8af70c874bdfe5b7247919c0cfdb9,2017-09-12 20:42:09
2927,3.58,0,0,0,0,0,0,1,0,0,0,0,3,,0,0,Elle,36,15,76e47bd7ce903392b4b9132e38e4012d,2014-08-22 21:42:14
2928,3.46,0,0,0,0,0,1,1,1,0,0,1,18,,0,4,Hareluya,26,37,12bcc217c246c68e98af5f5b53a36d86,2010-10-22 19:06:24
2929,3.1,1,0,1,0,0,1,0,0,1,0,1,15,,2,38,M,75,129,dc7be2f7f8e4aeb2aff51add36c3500a,2011-12-14 02:29:55
2930,3.3,0,0,0,0,0,0,0,0,0,0,0,4,,1,0,C,28,37,75de04c04d603a37549a688a059abf54,2016-08-15 17:23:08
2931,4.63,0,0,0,0,0,0,0,0,0,0,0,5,,0,3,Kyle,31,27,bdd9227946f63e6d7a5f985326844bf3,2013-07-13 03:33:03
2932,3.64,0,0,0,0,0,0,1,0,0,0,0,4,,3,6,Liza,18,24,77b5ae7bb8e9f2fb55bfb01f955572c7,2015-05-16 21:47:03
2933,3.91,3,0,3,3,0,0,1,1,0,0,0,7,2017,1,1,Graham,34,11,71ad17c615cc4c19bd0e4e53ca68bd74,2012-12-26 22:15:10
2934,4.59,0,0,0,0,0,0,0,0,0,0,0,4,,0,1,Todd,25,3,e491283f000edf464b66b0a22d3d64aa,2015-05-23 04:17:10
2935,2.7199999999999998,0,0,0,0,0,0,0,1,0,0,0,4,,1,15,Dennis,27,88,d05a6558f5cf3e23a3eaa61e13a1abe5,2013-03-26 13:43:57
2936,4.63,0,0,0,0,0,0,0,0,1,0,0,9,,0,1,Olivia,48,15,4b6f17af20031c822ccf502fd1634113,2017-08-15 19:30:56
2937,2.88,0,0,0,0,0,0,1,0,3,0,1,32,,1,76,Bubus,60,144,24829dbffb7c201ee9b83c67166d80eb,2006-10-29 19:01:24
2938,3.8200000000000003,0,0,0,1,0,0,0,0,1,0,0,1,,0,3,Greg,59,40,e26e60510f7cd720a41db8efffd9a9ec,2017-09-09 16:04:16
2939,4.4,0,0,0,0,0,0,1,0,1,0,0,11,,0,9,Sam,19,48,d66800d66c88bd8c2a63970ac47a6368,2013-10-10 05:24:38
2940,2.48,0,0,0,0,0,0,0,0,0,0,1,1,,0,4,David,27,11,f1b4536b293b440ed0716139682a235d,2015-12-07 00:41:43
2941,3.46,23,0,23,1,0,2,9,9,22,0,11,117,2018,8,60,Jay,89,221,1c5c1c8f934ffeab79e2a37c08d609cf,2014-06-01 11:08:21
2942,4.43,0,0,0,0,0,1,0,4,0,0,1,6,,0,0,Brahadeesh,40,10,4b08c4ba59a7cc55ab39b90268481ff7,2011-02-01 05:51:27
2943,3.71,0,0,0,0,0,0,0,0,1,0,0,2,,0,2,Tony,92,5,75a36f9c71c36bec21c0e5d7ecc12385,2009-10-02 00:28:38
2944,3.9699999999999998,0,0,0,4,0,0,3,5,2,0,6,114,"2017,2018",10,36,Xue,273,250,84d9f9544984c6fa97e506f06bba496b,2017-09-03 18:39:19
2945,3.86,9,0,9,1,0,0,2,14,3,0,6,669,"2017,2018",12,410,John,409,923,525c0618a2e5f059c3db4895f1282e2a,2017-08-12 20:53:22
2946,4.45,3,0,3,2,0,0,0,2,1,0,1,11,2018,3,2,Walue,29,20,345348f135c1e33f709a2cb10af2604f,2018-04-03 17:28:29
2947,4.04,0,0,0,1,0,1,0,1,0,0,0,10,,2,1,Talha,25,24,9d4e9beb1f1e7cbce86b65709cb0c6fa,2013-08-05 16:19:32
2948,4.41,0,0,0,0,0,1,1,0,1,0,1,28,2018,1,21,Carly,34,38,229ae1d9160075c1a93679d527900fd7,2014-04-09 20:45:49
2949,2.04,0,0,0,0,0,0,0,0,0,0,0,1,,0,6,Annalia,31,33,7f780259e8bdbaec516640dfacaea685,2014-06-01 00:28:09
2950,4.22,0,0,0,1,0,0,0,0,1,0,0,4,2018,1,6,Matt,46,11,5fdcb8c48580d6304a256c11e0b3bd38,2017-06-11 00:42:43
2951,3.92,1,0,1,1,0,0,1,3,0,0,0,10,2018,1,0,Raven,24,10,28a297d9d9616a8f47fc9d9a7968e113,2018-05-03 15:06:26
2952,3.91,2,0,2,1,0,2,1,7,24,0,2,222,2018,9,18,Norm,164,284,023a72ad769195c98ca09200937b08ea,2015-06-24 23:18:58
2953,3.46,0,0,0,0,0,0,0,0,0,0,0,7,,0,8,M,27,47,3136e51cbf822c9e11fbdb645b2b2d91,2011-12-09 03:48:19
2954,4.07,0,0,0,0,0,0,4,0,0,0,0,10,,2,8,R,45,50,e677da5db07a725cdf19265805bdf18e,2012-01-28 04:30:52
2955,3.5700000000000003,0,0,0,0,0,2,1,1,1,0,4,17,2018,1,17,Casey,44,54,4842b0da654e591f63f420d432b80257,2014-06-09 14:51:37
2956,4.09,0,0,0,0,0,1,1,1,1,0,0,28,,1,44,Rene,72,50,32dab17fd4da4d903e2e8ddf3cd09d6e,2009-06-13 18:42:05
2957,3.59,1,0,1,1,0,0,1,0,0,0,3,18,,2,9,Ian,33,78,1f1e6fb2aa96288e1b14767f0000bac4,2011-09-05 22:11:50
2958,3.15,0,0,0,0,0,0,3,0,4,0,4,14,,1,55,Terry,31,58,bc98c8a72c47c6159c2f6428ad4265f2,2010-04-10 23:49:47
2959,4.37,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,K,17,6,943c2b4d4f5f478e8c6c610ee60aba26,2012-03-09 23:58:52
2960,3.09,0,0,0,0,0,0,0,0,0,0,0,4,,0,7,Anna,31,42,225421cdf196211c5ca1fc511fef688a,2015-02-04 20:47:01
2961,3.59,0,0,0,5,0,0,0,0,0,0,0,7,,0,9,Angela,27,23,5f6e93193df99606ee4d910268cfb196,2015-03-02 20:18:49
2962,3.76,0,0,0,0,0,0,2,0,1,0,0,25,,3,16,Dave,135,99,e3d092fb322c28c6a62be9f455e8bb9d,2010-02-05 18:11:14
2963,2.88,1,0,1,0,0,0,0,0,1,0,0,7,,1,0,Pou,33,8,3e69a9843d3370e3443229ea4a780e0c,2015-06-14 15:58:04
2964,3.33,0,0,0,0,0,0,0,0,0,0,0,4,,0,4,Courtney,40,34,9ba1363e5a6a924879d25220b6ffcb11,2014-01-04 17:17:29
2965,4.61,20,0,20,3,0,3,2,6,14,0,5,192,"2017,2018",10,54,Sohan,109,260,7ae21b09a021bac3efbf90abab67778b,2017-07-03 04:20:17
2966,3.5,0,0,0,0,0,0,0,1,2,0,0,28,,1,5,A,53,63,8ba56913de1461db70edfa1e2a50fb84,2010-09-18 08:48:37
2967,3.6,0,0,0,0,0,0,2,0,0,1,2,18,,2,44,Kim,41,139,ce104abd37004c1ed56320b41e792782,2007-10-03 22:16:30
2968,4.18,2,0,2,0,0,1,3,0,1,0,1,9,"2017,2018",0,3,Rainbow,51,32,00071a5828d6ef5cc9c2304f8a885dac,2015-02-09 21:31:52
2969,4.49,0,0,0,0,0,1,0,0,0,0,3,25,,3,17,Deb,70,49,c7596e260a0d400b2870994f0da16fb4,2012-05-23 15:10:29
2970,4.06,0,0,0,0,0,0,0,0,0,0,2,12,,1,4,Neal,59,46,d4201758fd2c4fa97c67d8a8defdb8f7,2012-10-11 15:33:02
2971,3.45,0,0,0,0,0,0,0,0,1,0,0,0,,0,1,Joe,36,5,6ecaf11b3958a60a31ede0fb5c5fa281,2015-12-19 21:45:54
2972,4.62,0,0,0,0,0,0,0,0,1,0,1,11,,1,8,Stephanie,35,20,6c19c64ed245c3d1820c5048d7125879,2016-05-22 04:45:08
2973,3.52,1,0,1,1,0,1,1,0,2,0,2,14,,9,6,Gerald,24,31,05bed58cd6b04d2aa335e0651d4fa042,2006-03-02 14:49:53
2974,3.35,0,0,0,0,0,0,1,0,0,1,0,14,2018,3,2,Zhengchong,49,39,e9dd21868a46b48dcb61b86c5edd2654,2014-10-16 22:12:03
2975,3.31,0,0,0,0,0,0,1,0,2,0,0,8,,0,4,Abel,131,49,b0b5e9762bc0faa2f9edf3d4bd40522f,2013-11-11 04:02:27
2976,4.7,0,0,0,0,0,0,0,0,0,0,0,4,,0,3,Nick,39,10,85241f7fc186f893ed506b8d053b3444,2013-08-01 04:17:41
2977,4.19,0,0,0,0,0,0,0,0,0,0,0,26,2018,2,1,Sarah,28,11,99b3bb517ba4b68b56716f34fb463dd7,2015-06-15 23:00:49
2978,2.5700000000000003,2,0,2,0,0,0,10,1,10,0,0,41,,3,222,Grasim T Abbot,310,425,8cc205421728d799015ee5699600343c,2012-12-13 17:11:35
2979,3.94,4,0,4,6,0,2,4,7,4,0,5,118,"2017,2018",9,83,Trevor,71,163,76811f3d34e9c9ec2b81b0a64664457e,2014-11-18 17:01:30
2980,3.79,0,0,0,2,0,1,0,0,1,0,1,2,"2017,2018",0,1,Rafael,34,12,3ea3209e72dbd36a401475f2da171b12,2015-12-28 22:30:27
2981,4.46,0,0,0,0,0,1,0,0,0,0,0,26,,0,33,Will,36,102,ea22fd24548e4d4fa41551ec6b83e40e,2013-10-08 23:39:23
2982,4.26,1,0,1,0,0,0,0,0,0,0,1,16,,0,10,Eric,80,30,954fe542fe8f29eeaf84ddbedc2b65a7,2014-06-01 17:07:11
2983,3.89,0,0,0,0,0,0,0,0,0,0,0,2,,0,4,Erica,59,21,302284eb979cd3403384084554a0c969,2014-09-25 20:14:05
2984,3.13,0,0,0,0,0,0,0,0,0,0,0,1,2018,0,0,Kimberly,40,9,e399cd60945480402cb1020a409d4fa4,2017-10-14 22:32:46
2985,3.63,4,0,4,2,0,1,8,1,4,0,4,42,"2013,2014",2,41,Andi,40,84,889e79d1af81fb36161662f0086e2fda,2010-07-22 14:45:25
2986,3.51,0,0,0,0,0,0,0,0,2,0,0,7,,0,14,Tanner,36,70,6e6ed7f17ff45445df390d01d3910ed9,2013-02-01 23:33:25
2987,4.41,5,0,5,1,0,0,3,3,12,1,2,107,2018,16,37,Ching Ching,77,150,e97263b3da16a6564b68acca85aea4b3,2012-11-19 02:31:36
2988,2.84,0,0,0,0,0,0,1,0,1,0,0,1,,0,2,Jake,40,34,17fb8dccf79b553242878a662723e8f0,2017-08-11 18:24:19
2989,3.6,1,0,1,1,0,0,2,0,7,0,0,24,,2,17,George,47,94,10b55ac3d321fd76728bf54329dff5be,2009-08-28 18:42:31
2990,3.44,0,0,0,0,0,0,2,1,0,0,0,9,,1,10,Sean,95,45,1f966fc68c8224d4719aabe649787b95,2011-08-08 21:48:11
2991,4.53,0,0,0,0,0,0,0,0,1,0,0,5,,2,0,David,35,6,bc6541c1112fc9b7ef35b9ea747aceab,2018-02-02 06:26:12
2992,4.62,0,0,0,1,0,2,0,0,2,0,4,9,,1,0,Brian,26,16,42c9f8d1622170d6020bb89cd3abe5be,2018-04-29 03:29:33
2993,3.09,0,0,0,0,0,0,2,0,1,0,2,11,,0,16,Lee,38,64,8e4e9944e762807d48eec7dabed80aac,2010-05-13 23:54:45
2994,4.17,2,0,2,1,0,0,1,0,1,0,0,9,2018,3,5,Molly,51,16,49a83de9f936261a58a83fb66fefd4a5,2016-08-01 00:14:09
2995,4.23,0,0,0,0,0,0,1,0,0,0,0,2,,0,5,Steve,27,29,be33a312c2c6bd9ae2a3e16a40f40d42,2014-05-13 21:33:14
2996,3.79,0,0,0,0,0,0,0,0,0,0,0,1,,1,14,Catalya,54,53,7bb4314656b4da17a4338b3581234b8a,2012-04-21 22:06:29
2997,3.91,0,0,0,0,0,0,0,0,0,0,0,22,,0,16,Katie,40,55,d0257a4c7f3100b48aaa8a9983a297ec,2011-07-15 17:52:55
2998,3.38,1,0,1,0,0,0,0,0,1,0,0,9,,1,10,Brantly,44,33,8f01d9827cbb9e8aeeefc8428ab589ee,2016-04-28 10:50:48
2999,4.1,1,0,1,0,0,0,1,1,3,0,1,80,2018,6,6,Charles,155,158,d9fb027b8e54080bfb252516f7ba127d,2017-08-27 16:23:04
3000,4.62,0,0,0,8,0,0,0,1,0,0,0,118,,8,21,Lisa,126,146,4e26ef11f409249c2b31e677c097841b,2016-04-10 00:24:47
3001,4.06,0,0,0,0,0,1,0,1,0,0,2,11,,1,9,Sarah,66,34,38a1f5a4fd5aae42d6d6a22c19f9c8f9,2014-05-07 01:26:03
3002,4.88,0,0,0,0,0,0,0,0,0,0,0,2,,0,1,Mike,41,10,177412d61b18aead79f927c24a4c7644,2013-05-25 17:14:55
3003,4.43,0,0,0,2,0,0,1,0,0,0,1,11,2018,0,4,Linzy,59,13,218f5711a9f396da71bc127fa4693f75,2017-03-01 00:05:20
3004,4.62,0,0,0,0,0,0,0,0,0,0,0,5,,0,3,Linh,34,7,cf1e3ed6aa37e5625ef2cffb107b25d1,2014-04-06 17:30:11
3005,3.47,0,0,0,0,0,0,1,0,0,0,0,7,,0,7,Niko,53,23,1c6e78ea7bce53f22f99824e6a8fe649,2014-03-05 15:09:24
3006,2.81,0,0,0,0,0,0,0,0,0,0,0,2,,0,2,B,35,14,f5f1f6302475fcd38cdbf64697018677,2017-05-12 06:33:09
