,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
4940,"3202 E Greenway Rd, Ste 1289","{'RestaurantsDelivery': 'False', 'Caters': 'False', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True'}",3ebbbcee4d9e876a9f9b1a5afdb14889,"Vietnamese, Restaurants",Phoenix,"{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",1,33.6275895,-112.0113666,Pho A.V,85032,251,4.0,AZ
4941,1150 Smallman St,"{'Corkage': 'False', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'dressy'"", 'RestaurantsPriceRange2': '3', 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'yes_free'"", 'GoodForKids': 'False', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'Alcohol': ""'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True'}",ff981bced137b0d8ac33e510b3ff6ac7,"Restaurants, American (New)",Pittsburgh,"{'Monday': '0:0-0:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-21:0'}",1,40.446156,-79.99315,Eleven,15222,639,4.0,PA
4942,10840 West Charleston,"{'Caters': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'ByAppointmentOnly': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True'}",e2d2ec90c1c317b5088b06ccaf21ec74,"American (New), Breweries, Food, Pizza, Restaurants, Beer, Wine & Spirits",Las Vegas,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-23:0'}",1,36.159552,-115.331914,BJ's Restaurant & Brewhouse,89135,602,3.5,NV
4943,209 21st St,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True'}",f118dc086e03cf230c82d7a86c7f99a6,"Popcorn Shops, Desserts, Candy Stores, Chocolatiers & Shops, Specialty Food, Food",Pittsburgh,"{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '10:0-16:30'}",1,40.4515676,-79.9826937,The Pittsburgh Popcorn Company,15222,136,4.5,PA
4944,24 N 2nd St,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'GoodForKids': 'False', 'WiFi': ""u'no'"", 'Caters': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'full_bar'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'NoiseLevel': ""'average'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'BikeParking': 'True'}",64c9110b1ea5ce795f9f23e440df8c17,"Restaurants, Bars, Nightlife, American (Traditional), Sports Bars",Phoenix,"{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}",1,33.4484654,-112.0712574,Majerle's Sports Grill,85004,298,3.5,AZ
4945,13855 West Bell Road,"{'WiFi': ""'no'"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'ByAppointmentOnly': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True'}",3f6c13415eb0e3d3f07fe94e5d775e8e,"Coffee & Tea, Juice Bars & Smoothies, Food",Surprise,"{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-23:0', 'Saturday': '5:0-23:0', 'Sunday': '5:0-23:0'}",1,33.6381178315,-112.3582340841,Dutch Bros Coffee,85374,201,4.5,AZ
4946,361 Yonge Street,"{'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'Caters': 'False', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True'}",7af22b435bddb480a8c7b4118bb722d3,"Food, Belgian, Restaurants, Ice Cream & Frozen Yogurt, Breakfast & Brunch, Desserts",Toronto,"{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-0:0'}",1,43.6582055,-79.3814852,Wanda's Belgian Waffles,M5B,126,3.5,ON
4947,"6250 W Charleston Blvd, Ste 120","{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'False', 'HasTV': 'True', 'WiFi': ""'free'"", 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}",b9fa6d95f4d11d8110e9776cfef5237b,"Coffee & Tea, Fast Food, Bubble Tea, Cafes, Restaurants, Food, Thai",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '10:30-21:30', 'Wednesday': '10:30-21:30', 'Thursday': '10:30-21:30', 'Friday': '10:30-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:30-21:30'}",1,36.1596932343,-115.2302701771,Jackie Bee Boba Express,89146,175,3.5,NV
4948,3520 E Tropicana Ave,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'Alcohol': ""u'full_bar'""}",a79d5dad83c3b3a99749468a7b8c2ba0,"Local Flavor, Beer, Wine & Spirits, Italian, Food, Cafes, Restaurants",Las Vegas,"{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-21:30', 'Saturday': '16:0-21:30'}",1,36.1003360552,-115.0991612417,Sicilian Ristorante,89121,203,4.0,NV
4949,"28 S Unionville Avenue, Unit 1036","{'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'"", 'WheelchairAccessible': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True'}",8eb082aff6c37d4bda916ddf3198eac5,"Food, Ice Cream & Frozen Yogurt",Markham,"{'Monday': '0:0-0:0', 'Tuesday': '14:0-22:30', 'Wednesday': '14:0-22:30', 'Thursday': '14:0-22:30', 'Friday': '14:0-23:0', 'Saturday': '14:0-23:0', 'Sunday': '14:0-22:30'}",1,43.8567332,-79.3036434,CoolN2,L3R 4P9,121,3.5,ON
4950,"495 S Grand Central Pkwy, Bldg A-116","{'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': True, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'True'}",9777acb2725a1a0c7383e8a1056d29fb,"Latin American, Mexican, Spanish, Restaurants",Las Vegas,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '17:0-22:0'}",0,36.1677078,-115.1561219,Mundo Restaurant,89106,382,4.0,NV
4951,4888 Dean Martin Dr,"{'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'DriveThru': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""'none'""}",164bcc869892db82be98167704cc1f23,"Restaurants, Burgers, Fast Food",Las Vegas,"{'Monday': '10:30-1:0', 'Tuesday': '10:30-1:0', 'Wednesday': '10:30-1:0', 'Thursday': '10:30-1:0', 'Friday': '10:30-1:30', 'Saturday': '10:30-1:30', 'Sunday': '10:30-1:0'}",1,36.1013195,-115.1821862,In-N-Out Burger,89103,1080,4.0,NV
4952,"3990, Rue Saint-Urbain","{'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""'average'""}",b1e6ee12742ff0efbf8031220b68dd2b,"Restaurants, Sandwiches, Vegetarian",Montréal,"{'Monday': '8:30-22:30', 'Tuesday': '8:30-22:30', 'Wednesday': '8:30-22:30', 'Thursday': '8:30-22:30', 'Friday': '8:30-22:30', 'Saturday': '8:30-22:30', 'Sunday': '8:30-22:30'}",1,45.5156379,-73.5804972,Café Santropol,H2W 1T7,162,4.0,QC
4953,3520 N Rancho Dr,"{'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'CoatCheck': 'False', 'HappyHour': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'GoodForDancing': 'False', 'BikeParking': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': ""u'yes'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}""}",12d6c3113ca1c67cee23312d0654b507,"Pizza, Sports Bars, Nightlife, Restaurants, Bars",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,36.2234939,-115.2173158,Bacon Bar,89130,396,3.5,NV
4954,3941 E Camelback Rd,"{'BikeParking': 'True', 'BusinessParking': ""{'valet': False, 'garage': False, 'street': False, 'lot': True, 'validated': False}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2'}",23cd58e7bc831ef5a8efae6bbf5efb34,"Tanning, Beauty & Spas, Waxing, Hair Removal, Cosmetics & Beauty Supply, Eyebrow Services, Shopping",Phoenix,"{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-18:0'}",1,33.5090211,-111.9961022,Urban Wax Phoenix Arcadia Studio,85018,168,4.5,AZ
4955,3327 S Las Vegas Blvd,"{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2'}",23b2b527b55793b272008454a5154f98,"Cupcakes, Bakeries, Desserts, Food",Las Vegas,"{'Monday': '8:0-23:0', 'Tuesday': '8:0-23:0', 'Wednesday': '8:0-23:0', 'Thursday': '8:0-23:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '8:0-23:0'}",1,36.123034,-115.17019,Carlo's Bakery,89109,1058,3.0,NV
4956,"2017 E Cactus Rd, Ste G","{'Caters': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""}",9fc565a107da9f8431f1d0329df14513,"Restaurants, Noodles, Thai, Chinese",Phoenix,"{'Monday': '16:30-21:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '12:0-21:0'}",0,33.5961863,-112.0361236,Noodle & Rice,85022,191,4.0,AZ
4957,681 Bloor Street W,"{'HasTV': 'False', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'Caters': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTableService': 'True'}",d8e80f3a2d9bcbf74efa4a8cf1f6bdc9,"Restaurants, Korean",Toronto,"{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:30'}",1,43.6638449,-79.4166687,Tofu Village - House of Soon Tofu,M6G 4B9,181,4.5,ON
4958,15603 N 59th Ave,"{'WiFi': ""u'no'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'beer_and_wine'"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}",5aaf89934629d30db463dfb0de99778b,"Restaurants, Italian, Pizza, Sandwiches",Glendale,"{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-23:30', 'Saturday': '10:30-23:30', 'Sunday': '11:30-22:30'}",1,33.6265341,-112.1848906,Ray's Pizza,85306,123,4.0,AZ
